,ABox,Run,Time,Judgement
254,a:(A&(-A&(B&C))), -> a:(A&(-A&(B&C))) -> a:(-A&(B&C)),3.1203,I
255,a:(A&(-A&(B&C))), -> a:(A&(-A&(B&C))) -> a:(-A&(B&C)),2.9631,I
256,a:(A&(-A&(B&C))), -> a:(A&(-A&(B&C))) -> a:(-A&(B&C)),3.1206,I
257,a:(A&(-A&(B&C))), -> a:(A&(-A&(B&C))) -> a:(-A&(B&C)),2.9655,I
258,a:(A&(-A&(B&C))), -> a:(A&(-A&(B&C))) -> a:(-A&(B&C)),3.1213,I
259,a:(A&(-A&(B&C))), -> a:(A&(-A&(B&C))) -> a:(-A&(B&C)),3.1175,I
260,a:(A&(-A&(B&C))), -> a:(A&(-A&(B&C))) -> a:(-A&(B&C)),3.1209,I
261,a:(A&(-A&(B&C))), -> a:(A&(-A&(B&C))) -> a:(-A&(B&C)),3.1189,I
262,a:(A&(-A&(B&C))), -> a:(A&(-A&(B&C))) -> a:(-A&(B&C)),3.1198,I
263,a:(A&(-A&(B&C))), -> a:(A&(-A&(B&C))) -> a:(-A&(B&C)),3.1182,I
264,a:(A&(-A&(B&C))), -> a:(A&(-A&(B&C))) -> a:(-A&(B&C)),3.1212,I
265,a:(A&(-A&(B&C))), -> a:(A&(-A&(B&C))) -> a:(-A&(B&C)),2.9633,I
266,a:(A&(-A&(B&C))), -> a:(A&(-A&(B&C))) -> a:(-A&(B&C)),2.9648,I
267,a:(A&(-A&(B&C))), -> a:(A&(-A&(B&C))) -> a:(-A&(B&C)),3.1211,I
268,a:(A&(-A&(B&C))), -> a:(A&(-A&(B&C))) -> a:(-A&(B&C)),2.9643,I
269,a:(A&(-A&(B&C))), -> a:(A&(-A&(B&C))) -> a:(-A&(B&C)),2.9648,I
270,a:(A&(-A&(B&C))), -> a:(A&(-A&(B&C))) -> a:(-A&(B&C)),3.118,I
271,a:(A&(-A&(B&C))), -> a:(A&(-A&(B&C))) -> a:(-A&(B&C)),2.9675,I
272,a:(A&(-A&(B&C))), -> a:(A&(-A&(B&C))) -> a:(-A&(B&C)),3.1182,I
273,a:(A&(-A&(B&C))), -> a:(A&(-A&(B&C))) -> a:(-A&(B&C)),2.9622,I
274,a:(A&(-A&(B&C))), -> a:(A&(-A&(B&C))) -> a:(-A&(B&C)),2.9664,I
275,a:(A&(-A&(B&C))), -> a:(A&(-A&(B&C))) -> a:(-A&(B&C)),3.121,I
276,a:(A&(-A&(B&C))), -> a:(A&(-A&(B&C))) -> a:(-A&(B&C)),3.1215,I
277,a:(A&(-A&(B&C))), -> a:(A&(-A&(B&C))) -> a:(-A&(B&C)),2.9659,I
278,a:(A&(-A&(B&C))), -> a:(A&(-A&(B&C))) -> a:(-A&(B&C)),3.1162,I
279,a:(A&(-A&(B&C))), -> a:(A&(-A&(B&C))) -> a:(-A&(B&C)),3.1196,I
280,a:(A&(-A&(B&C))), -> a:(A&(-A&(B&C))) -> a:(-A&(B&C)),3.1175,I
281,a:(A&(-A&(B&C))), -> a:(A&(-A&(B&C))) -> a:(-A&(B&C)),2.9603,I
282,a:(A&(-A&(B&C))), -> a:(A&(-A&(B&C))) -> a:(-A&(B&C)),2.9671,I
283,a:(A&(-A&(B&C))), -> a:(A&(-A&(B&C))) -> a:(-A&(B&C)),2.9629,I
284,a:(A&(-A&(B&C))), -> a:(A&(-A&(B&C))) -> a:(-A&(B&C)),2.9631,I
285,a:(A&(-A&(B&C))), -> a:(A&(-A&(B&C))) -> a:(-A&(B&C)),2.9636,I
286,a:(A&(-A&(B&C))), -> a:(A&(-A&(B&C))) -> a:(-A&(B&C)),2.9614,I
287,a:(A&(-A&(B&C))), -> a:(A&(-A&(B&C))) -> a:(-A&(B&C)),3.1212,I
288,a:(A&(-A&(B&C))), -> a:(A&(-A&(B&C))) -> a:(-A&(B&C)),2.9641,I
289,a:(A&(-A&(B&C))), -> a:(A&(-A&(B&C))) -> a:(-A&(B&C)),3.1215,I
290,a:(A&(-A&(B&C))), -> a:(A&(-A&(B&C))) -> a:(-A&(B&C)),3.1206,I
291,a:(A&(-A&(B&C))), -> a:(A&(-A&(B&C))) -> a:(-A&(B&C)),3.1202,I
292,a:(A&(-A&(B&C))), -> a:(A&(-A&(B&C))) -> a:(-A&(B&C)),3.1183,I
293,a:(A&(-A&(B&C))), -> a:(A&(-A&(B&C))) -> a:(-A&(B&C)),3.1203,I
294,a:(A&(-A&(B&C))), -> a:(A&(-A&(B&C))) -> a:(-A&(B&C)),3.1224,I
295,a:(A&(-A&(B&C))), -> a:(A&(-A&(B&C))) -> a:(-A&(B&C)),2.9667,I
296,a:(A&(-A&(B&C))), -> a:(A&(-A&(B&C))) -> a:(-A&(B&C)),2.9661,I
297,a:(A&(-A&(B&C))), -> a:(A&(-A&(B&C))) -> a:(-A&(B&C)),3.1222,I
298,a:(A&(-A&(B&C))), -> a:(A&(-A&(B&C))) -> a:(-A&(B&C)),3.12,I
299,a:(A&(-A&(B&C))), -> a:(A&(-A&(B&C))) -> a:(-A&(B&C)),3.1202,I
300,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.4538,I
301,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),5.1202,I
302,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.8315,I
303,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.9666,I
304,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),5.1147,I
305,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.6784,I
306,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.4824,I
307,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),5.0192,I
308,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.6355,I
309,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),5.279,I
310,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),5.2782,I
311,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.8344,I
312,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),5.0796,I
313,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.6082,I
314,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),5.0612,I
315,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.836,I
316,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.7036,I
317,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.5509,I
318,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.6091,I
319,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.7657,I
320,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.4559,I
321,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.7084,I
322,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.8531,I
323,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),5.2834,I
324,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.4879,I
325,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.9221,I
326,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.7936,I
327,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.4534,I
328,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.3867,I
329,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.4601,I
330,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.7235,I
331,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.4496,I
332,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.6978,I
333,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.7257,I
334,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.9684,I
335,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),5.4364,I
336,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.7032,I
337,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.3844,I
338,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),5.0841,I
339,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.6124,I
340,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.4842,I
341,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.9895,I
342,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.9234,I
343,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.7453,I
344,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),5.1191,I
345,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.7219,I
346,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.9027,I
347,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.6101,I
348,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.7732,I
349,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.8105,I
350,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.7686,I
351,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.967,I
352,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.5655,I
353,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.6137,I
354,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.4091,I
355,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.5431,I
356,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.6381,I
357,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),5.4362,I
358,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.5468,I
359,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.566,I
360,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.57,I
361,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),5.0793,I
362,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.7666,I
363,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.9639,I
364,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.7999,I
365,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),5.4312,I
366,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.5695,I
367,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),5.0587,I
368,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.8576,I
369,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.7878,I
370,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.3898,I
371,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.5401,I
372,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),5.0802,I
373,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.5461,I
374,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.5716,I
375,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.897,I
376,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.7494,I
377,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.7211,I
378,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.7705,I
379,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.7694,I
380,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.6113,I
381,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.569,I
382,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.6447,I
383,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.6105,I
384,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.5451,I
385,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.6101,I
386,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.5724,I
387,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.7222,I
388,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),5.2804,I
389,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.4591,I
390,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.7005,I
391,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.7896,I
392,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.6123,I
393,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.7642,I
394,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.7934,I
395,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.3892,I
396,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.9003,I
397,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.5691,I
398,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.8567,I
399,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.6352,I
400,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.9712,I
401,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.9279,I
402,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.9238,I
403,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.4628,I
404,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.9702,I
405,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.9062,I
406,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),5.2778,I
407,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.4545,I
408,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.8561,I
409,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),5.4336,I
410,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.639,I
411,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.8098,I
412,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.967,I
413,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.54,I
414,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.7213,I
415,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),5.3647,I
416,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.8065,I
417,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.6359,I
418,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.5425,I
419,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),5.2807,I
420,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.9629,I
421,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),5.0872,I
422,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.7482,I
423,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.4572,I
424,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.8939,I
425,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.8307,I
426,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.4536,I
427,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.8095,I
428,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.547,I
429,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.7912,I
430,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.5438,I
431,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.7875,I
432,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),5.0528,I
433,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.7449,I
434,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.4123,I
435,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.6393,I
436,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.616,I
437,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.7921,I
438,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.8613,I
439,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.5433,I
440,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.9905,I
441,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.7238,I
442,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.6753,I
443,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.9246,I
444,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.7037,I
445,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),5.0148,I
446,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.6136,I
447,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.5461,I
448,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),5.0543,I
449,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.4818,I
450,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),5.0817,I
451,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),5.1237,I
452,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),5.123,I
453,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.8997,I
454,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.6096,I
455,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.8524,I
456,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.7645,I
457,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.5431,I
458,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.9259,I
459,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.8139,I
460,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.6093,I
461,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),5.013,I
462,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.4827,I
463,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.5674,I
464,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.3933,I
465,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.9241,I
466,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.8352,I
467,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),5.0548,I
468,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),5.2804,I
469,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.7925,I
470,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.7457,I
471,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.9241,I
472,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.7124,I
473,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),5.0147,I
474,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.6132,I
475,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),5.0136,I
