Index,ABox,Run,Time,Judgement
55,a:/Er./As./Er./At.-A,| -> a:/Er./As./Er./At.-A -> x2:/As./Er./At.-A,3.0627,C
56,a:/Er./As./Er./At.-A,| -> a:/Er./As./Er./At.-A -> x2:/As./Er./At.-A,3.0643,C
57,a:/Er./As./Er./At.-A,| -> a:/Er./As./Er./At.-A -> x1:/As./Er./At.-A,3.2226,C
58,a:/Er./As./Er./At.-A,| -> a:/Er./As./Er./At.-A -> x2:/As./Er./At.-A,2.9075,C
59,a:/Er./As./Er./At.-A,| -> a:/Er./As./Er./At.-A -> x2:/As./Er./At.-A,3.2194,C
60,a:/Er./As./Er./At.-A,| -> a:/Er./As./Er./At.-A -> x2:/As./Er./At.-A,3.0644,C
61,a:/Er./As./Er./At.-A,| -> a:/Er./As./Er./At.-A -> x2:/As./Er./At.-A,3.2226,C
62,a:/Er./As./Er./At.-A,| -> a:/Er./As./Er./At.-A -> x2:/As./Er./At.-A,3.0642,C
63,a:/Er./As./Er./At.-A,| -> a:/Er./As./Er./At.-A -> x1:/As./Er./At.-A,2.9074,C
64,a:/Er./As./Er./At.-A,| -> a:/Er./As./Er./At.-A -> x2:/As./Er./At.-A,3.2206,C
65,a:/Er./As./Er./At.-A,| -> a:/Er./As./Er./At.-A -> x2:/As./Er./At.-A,3.2182,C
66,a:/Er./As./Er./At.-A,| -> a:/Er./As./Er./At.-A -> x2:/As./Er./At.-A,2.9123,C
67,a:/Er./As./Er./At.-A,| -> a:/Er./As./Er./At.-A -> x1:/As./Er./At.-A,2.9087,C
68,a:/Er./As./Er./At.-A,| -> a:/Er./As./Er./At.-A -> x2:/As./Er./At.-A,3.0647,C
69,a:/Er./As./Er./At.-A,| -> a:/Er./As./Er./At.-A -> x1:/As./Er./At.-A,3.2164,C
70,a:/Er./As./Er./At.-A,| -> a:/Er./As./Er./At.-A -> x2:/As./Er./At.-A,3.064,C
71,a:/Er./As./Er./At.-A,| -> a:/Er./As./Er./At.-A -> x2:/As./Er./At.-A,3.2197,C
72,a:/Er./As./Er./At.-A,| -> a:/Er./As./Er./At.-A -> x2:/As./Er./At.-A,3.0645,C
73,a:/Er./As./Er./At.-A,| -> a:/Er./As./Er./At.-A -> x1:/As./Er./At.-A,3.218,C
74,a:/Er./As./Er./At.-A,| -> a:/Er./As./Er./At.-A -> x1:/As./Er./At.-A,2.9066,C
75,a:/Er./As./Er./At.-A,| -> a:/Er./As./Er./At.-A -> x1:/As./Er./At.-A,3.0599,C
76,a:/Er./As./Er./At.-A,| -> a:/Er./As./Er./At.-A -> x2:/As./Er./At.-A,3.2205,C
77,a:/Er./As./Er./At.-A,| -> a:/Er./As./Er./At.-A -> x1:/As./Er./At.-A,3.2218,C
78,a:/Er./As./Er./At.-A,| -> a:/Er./As./Er./At.-A -> x1:/As./Er./At.-A,3.2199,C
79,a:/Er./As./Er./At.-A,| -> a:/Er./As./Er./At.-A -> x2:/As./Er./At.-A,2.9088,C
80,a:/Er./As./Er./At.-A,| -> a:/Er./As./Er./At.-A -> x1:/As./Er./At.-A,3.0625,C
81,a:/Er./As./Er./At.-A,| -> a:/Er./As./Er./At.-A -> x2:/As./Er./At.-A,3.0611,C
82,a:/Er./As./Er./At.-A,| -> a:/Er./As./Er./At.-A -> x1:/As./Er./At.-A,3.2181,C
83,a:/Er./As./Er./At.-A,| -> a:/Er./As./Er./At.-A -> x1:/As./Er./At.-A,3.0606,C
84,a:/Er./As./Er./At.-A,| -> a:/Er./As./Er./At.-A -> x1:/As./Er./At.-A,2.9068,C
85,a:/Er./As./Er./At.-A,| -> a:/Er./As./Er./At.-A -> x2:/As./Er./At.-A,2.908,C
86,a:/Er./As./Er./At.-A,| -> a:/Er./As./Er./At.-A -> x1:/As./Er./At.-A,3.0642,C
87,a:/Er./As./Er./At.-A,| -> a:/Er./As./Er./At.-A -> x1:/As./Er./At.-A,3.0651,C
88,a:/Er./As./Er./At.-A,| -> a:/Er./As./Er./At.-A -> x2:/As./Er./At.-A,3.0656,C
89,a:/Er./As./Er./At.-A,| -> a:/Er./As./Er./At.-A -> x1:/As./Er./At.-A,2.9116,C
90,a:/Er./As./Er./At.-A,| -> a:/Er./As./Er./At.-A -> x2:/As./Er./At.-A,3.2177,C
91,a:/Er./As./Er./At.-A,| -> a:/Er./As./Er./At.-A -> x1:/As./Er./At.-A,3.2206,C
92,a:/Er./As./Er./At.-A,| -> a:/Er./As./Er./At.-A -> x2:/As./Er./At.-A,3.0638,C
93,a:/Er./As./Er./At.-A,| -> a:/Er./As./Er./At.-A -> x2:/As./Er./At.-A,3.0647,C
94,a:/Er./As./Er./At.-A,| -> a:/Er./As./Er./At.-A -> x2:/As./Er./At.-A,3.0622,C
95,a:/Er./As./Er./At.-A,| -> a:/Er./As./Er./At.-A -> x2:/As./Er./At.-A,3.061,C
96,a:/Er./As./Er./At.-A,| -> a:/Er./As./Er./At.-A -> x2:/As./Er./At.-A,3.219,C
97,a:/Er./As./Er./At.-A,| -> a:/Er./As./Er./At.-A -> x1:/As./Er./At.-A,2.9101,C
98,a:/Er./As./Er./At.-A,| -> a:/Er./As./Er./At.-A -> x1:/As./Er./At.-A,3.0646,C
99,a:/Er./As./Er./At.-A,| -> a:/Er./As./Er./At.-A -> x2:/As./Er./At.-A,3.0607,C
100,"a:A, a:-A, b:/Ar.A",|,0.8524,I
101,"a:A, a:-A, b:/Ar.A",|,0.8559,I
102,"a:A, a:-A, b:/Ar.A",|,0.8526,I
103,"a:A, a:-A, b:/Ar.A",|,0.8544,I
104,"a:A, a:-A, b:/Ar.A",|,0.853,I
105,"a:A, a:-A, b:/Ar.A",|,0.8517,I
106,"a:A, a:-A, b:/Ar.A",|,0.8554,I
107,"a:A, a:-A, b:/Ar.A",|,0.8521,I
108,"a:A, a:-A, b:/Ar.A",|,0.8527,I
109,"a:A, a:-A, b:/Ar.A",|,0.8536,I
110,"a:A, a:-A, b:/Ar.A",|,0.8532,I
111,"a:A, a:-A, b:/Ar.A",|,0.8529,I
112,"a:A, a:-A, b:/Ar.A",|,0.8531,I
113,"a:A, a:-A, b:/Ar.A",|,0.8532,I
114,"a:A, a:-A, b:/Ar.A",|,0.853,I
115,"a:A, a:-A, b:/Ar.A",|,0.8541,I
116,"a:A, a:-A, b:/Ar.A",|,0.8525,I
117,"a:A, a:-A, b:/Ar.A",|,0.8544,I
118,"a:A, a:-A, b:/Ar.A",|,0.852,I
119,"a:A, a:-A, b:/Ar.A",|,0.8544,I
120,"a:A, a:-A, b:/Ar.A",|,0.8546,I
121,"a:A, a:-A, b:/Ar.A",|,0.8514,I
122,"a:A, a:-A, b:/Ar.A",|,0.8534,I
123,"a:A, a:-A, b:/Ar.A",|,0.8542,I
124,"a:A, a:-A, b:/Ar.A",|,0.8518,I
125,"a:A, a:-A, b:/Ar.A",|,0.8541,I
126,"a:A, a:-A, b:/Ar.A",|,0.8533,I
127,"a:A, a:-A, b:/Ar.A",|,0.8531,I
128,"a:A, a:-A, b:/Ar.A",|,0.8538,I
129,"a:A, a:-A, b:/Ar.A",|,0.8542,I
130,"a:A, a:-A, b:/Ar.A",|,0.8546,I
131,"a:A, a:-A, b:/Ar.A",|,0.8521,I
132,"a:A, a:-A, b:/Ar.A",|,0.8545,I
133,"a:A, a:-A, b:/Ar.A",|,0.8542,I
134,"a:A, a:-A, b:/Ar.A",|,0.8523,I
135,"a:A, a:-A, b:/Ar.A",|,0.8548,I
136,"a:A, a:-A, b:/Ar.A",|,0.8556,I
137,"a:A, a:-A, b:/Ar.A",|,0.853,I
138,"a:A, a:-A, b:/Ar.A",|,0.853,I
139,"a:A, a:-A, b:/Ar.A",|,0.851,I
140,"a:A, a:-A, b:/Ar.A",|,0.8541,I
141,"a:A, a:-A, b:/Ar.A",|,0.8539,I
142,"a:A, a:-A, b:/Ar.A",|,0.8544,I
143,"a:A, a:-A, b:/Ar.A",|,0.8529,I
144,"a:A, a:-A, b:/Ar.A",|,0.8561,I
145,"a:A, a:-A, b:/Ar.A",|,0.8526,I
146,"a:A, a:-A, b:/Ar.A",|,0.8537,I
147,"a:A, a:-A, b:/Ar.A",|,0.8515,I
148,"a:A, a:-A, b:/Ar.A",|,0.8543,I
149,"a:A, a:-A, b:/Ar.A",|,0.853,I
150,"a:(A&(-B&(C&D))), a:D",| -> a:(A&(-B&(C&D))) -> a:(-B&(C&D)) -> a:(C&D),8.3374,C
151,"a:(A&(-B&(C&D))), a:D",| -> a:(A&(-B&(C&D))) -> a:(-B&(C&D)) -> a:(C&D),8.7092,C
152,"a:(A&(-B&(C&D))), a:D",| -> a:(A&(-B&(C&D))) -> a:(-B&(C&D)) -> a:(C&D),8.5419,C
153,"a:(A&(-B&(C&D))), a:D",| -> a:(A&(-B&(C&D))) -> a:(-B&(C&D)) -> a:(C&D),8.9549,C
154,"a:(A&(-B&(C&D))), a:D",| -> a:(A&(-B&(C&D))) -> a:(-B&(C&D)) -> a:(C&D),8.6963,C
155,"a:(A&(-B&(C&D))), a:D",| -> a:(A&(-B&(C&D))) -> a:(-B&(C&D)) -> a:(C&D),8.4382,C
156,"a:(A&(-B&(C&D))), a:D",| -> a:(A&(-B&(C&D))) -> a:(-B&(C&D)) -> a:(C&D),8.6852,C
157,"a:(A&(-B&(C&D))), a:D",| -> a:(A&(-B&(C&D))) -> a:(-B&(C&D)) -> a:(C&D),8.7066,C
158,"a:(A&(-B&(C&D))), a:D",| -> a:(A&(-B&(C&D))) -> a:(-B&(C&D)) -> a:(C&D),8.776,C
159,"a:(A&(-B&(C&D))), a:D",| -> a:(A&(-B&(C&D))) -> a:(-B&(C&D)) -> a:(C&D),8.4961,C
160,"a:(A&(-B&(C&D))), a:D",| -> a:(A&(-B&(C&D))) -> a:(-B&(C&D)) -> a:(C&D),8.8869,C
161,"a:(A&(-B&(C&D))), a:D",| -> a:(A&(-B&(C&D))) -> a:(-B&(C&D)) -> a:(C&D),8.7417,C
162,"a:(A&(-B&(C&D))), a:D",| -> a:(A&(-B&(C&D))) -> a:(-B&(C&D)) -> a:(C&D),8.8337,C
163,"a:(A&(-B&(C&D))), a:D",| -> a:(A&(-B&(C&D))) -> a:(-B&(C&D)) -> a:(C&D),8.613,C
164,"a:(A&(-B&(C&D))), a:D",| -> a:(A&(-B&(C&D))) -> a:(-B&(C&D)) -> a:(C&D),8.492,C
165,"a:(A&(-B&(C&D))), a:D",| -> a:(A&(-B&(C&D))) -> a:(-B&(C&D)) -> a:(C&D),8.7076,C
166,"a:(A&(-B&(C&D))), a:D",| -> a:(A&(-B&(C&D))) -> a:(-B&(C&D)) -> a:(C&D),8.4202,C
167,"a:(A&(-B&(C&D))), a:D",| -> a:(A&(-B&(C&D))) -> a:(-B&(C&D)) -> a:(C&D),8.5733,C
168,"a:(A&(-B&(C&D))), a:D",| -> a:(A&(-B&(C&D))) -> a:(-B&(C&D)) -> a:(C&D),8.553,C
169,"a:(A&(-B&(C&D))), a:D",| -> a:(A&(-B&(C&D))) -> a:(-B&(C&D)) -> a:(C&D),8.6045,C
170,"a:(A&(-B&(C&D))), a:D",| -> a:(A&(-B&(C&D))) -> a:(-B&(C&D)) -> a:(C&D),8.6839,C
171,"a:(A&(-B&(C&D))), a:D",| -> a:(A&(-B&(C&D))) -> a:(-B&(C&D)) -> a:(C&D),8.8664,C
172,"a:(A&(-B&(C&D))), a:D",| -> a:(A&(-B&(C&D))) -> a:(-B&(C&D)) -> a:(C&D),8.7865,C
173,"a:(A&(-B&(C&D))), a:D",| -> a:(A&(-B&(C&D))) -> a:(-B&(C&D)) -> a:(C&D),8.9631,C
174,"a:(A&(-B&(C&D))), a:D",| -> a:(A&(-B&(C&D))) -> a:(-B&(C&D)) -> a:(C&D),8.5297,C
175,"a:(A&(-B&(C&D))), a:D",| -> a:(A&(-B&(C&D))) -> a:(-B&(C&D)) -> a:(C&D),8.4545,C
176,"a:(A&(-B&(C&D))), a:D",| -> a:(A&(-B&(C&D))) -> a:(-B&(C&D)) -> a:(C&D),8.7174,C
177,"a:(A&(-B&(C&D))), a:D",| -> a:(A&(-B&(C&D))) -> a:(-B&(C&D)) -> a:(C&D),8.5537,C
178,"a:(A&(-B&(C&D))), a:D",| -> a:(A&(-B&(C&D))) -> a:(-B&(C&D)) -> a:(C&D),8.7256,C
179,"a:(A&(-B&(C&D))), a:D",| -> a:(A&(-B&(C&D))) -> a:(-B&(C&D)) -> a:(C&D),8.5282,C
180,"a:(A&(-B&(C&D))), a:D",| -> a:(A&(-B&(C&D))) -> a:(-B&(C&D)) -> a:(C&D),8.5578,C
181,"a:(A&(-B&(C&D))), a:D",| -> a:(A&(-B&(C&D))) -> a:(-B&(C&D)) -> a:(C&D),8.7342,C
182,"a:(A&(-B&(C&D))), a:D",| -> a:(A&(-B&(C&D))) -> a:(-B&(C&D)) -> a:(C&D),8.7424,C
183,"a:(A&(-B&(C&D))), a:D",| -> a:(A&(-B&(C&D))) -> a:(-B&(C&D)) -> a:(C&D),8.5279,C
184,"a:(A&(-B&(C&D))), a:D",| -> a:(A&(-B&(C&D))) -> a:(-B&(C&D)) -> a:(C&D),8.5894,C
185,"a:(A&(-B&(C&D))), a:D",| -> a:(A&(-B&(C&D))) -> a:(-B&(C&D)) -> a:(C&D),8.7093,C
186,"a:(A&(-B&(C&D))), a:D",| -> a:(A&(-B&(C&D))) -> a:(-B&(C&D)) -> a:(C&D),8.5186,C
187,"a:(A&(-B&(C&D))), a:D",| -> a:(A&(-B&(C&D))) -> a:(-B&(C&D)) -> a:(C&D),8.5648,C
188,"a:(A&(-B&(C&D))), a:D",| -> a:(A&(-B&(C&D))) -> a:(-B&(C&D)) -> a:(C&D),8.3982,C
189,"a:(A&(-B&(C&D))), a:D",| -> a:(A&(-B&(C&D))) -> a:(-B&(C&D)) -> a:(C&D),8.7215,C
190,"a:(A&(-B&(C&D))), a:D",| -> a:(A&(-B&(C&D))) -> a:(-B&(C&D)) -> a:(C&D),8.6132,C
191,"a:(A&(-B&(C&D))), a:D",| -> a:(A&(-B&(C&D))) -> a:(-B&(C&D)) -> a:(C&D),8.811,C
192,"a:(A&(-B&(C&D))), a:D",| -> a:(A&(-B&(C&D))) -> a:(-B&(C&D)) -> a:(C&D),8.5561,C
193,"a:(A&(-B&(C&D))), a:D",| -> a:(A&(-B&(C&D))) -> a:(-B&(C&D)) -> a:(C&D),8.8948,C
194,"a:(A&(-B&(C&D))), a:D",| -> a:(A&(-B&(C&D))) -> a:(-B&(C&D)) -> a:(C&D),8.706,C
195,"a:(A&(-B&(C&D))), a:D",| -> a:(A&(-B&(C&D))) -> a:(-B&(C&D)) -> a:(C&D),8.5577,C
196,"a:(A&(-B&(C&D))), a:D",| -> a:(A&(-B&(C&D))) -> a:(-B&(C&D)) -> a:(C&D),8.6859,C
197,"a:(A&(-B&(C&D))), a:D",| -> a:(A&(-B&(C&D))) -> a:(-B&(C&D)) -> a:(C&D),8.8665,C
198,"a:(A&(-B&(C&D))), a:D",| -> a:(A&(-B&(C&D))) -> a:(-B&(C&D)) -> a:(C&D),8.7035,C
199,"a:(A&(-B&(C&D))), a:D",| -> a:(A&(-B&(C&D))) -> a:(-B&(C&D)) -> a:(C&D),8.7022,C
200,"a:/Ar./Es./Er.-A, b:/As.-B",| -> a:/Ar./Es./Er.-A -> b:/As.-B,2.5434,C
201,"a:/Ar./Es./Er.-A, b:/As.-B",| -> a:/Ar./Es./Er.-A -> b:/As.-B,2.544,C
202,"a:/Ar./Es./Er.-A, b:/As.-B",| -> b:/As.-B -> a:/Ar./Es./Er.-A,2.6995,C
203,"a:/Ar./Es./Er.-A, b:/As.-B",| -> b:/As.-B -> a:/Ar./Es./Er.-A,2.5459,C
204,"a:/Ar./Es./Er.-A, b:/As.-B",| -> b:/As.-B -> a:/Ar./Es./Er.-A,2.7011,C
205,"a:/Ar./Es./Er.-A, b:/As.-B",| -> b:/As.-B -> a:/Ar./Es./Er.-A,2.5446,C
206,"a:/Ar./Es./Er.-A, b:/As.-B",| -> b:/As.-B -> a:/Ar./Es./Er.-A,2.5427,C
207,"a:/Ar./Es./Er.-A, b:/As.-B",| -> b:/As.-B -> a:/Ar./Es./Er.-A,2.6999,C
208,"a:/Ar./Es./Er.-A, b:/As.-B",| -> b:/As.-B -> a:/Ar./Es./Er.-A,2.7012,C
209,"a:/Ar./Es./Er.-A, b:/As.-B",| -> a:/Ar./Es./Er.-A -> b:/As.-B,2.7016,C
210,"a:/Ar./Es./Er.-A, b:/As.-B",| -> b:/As.-B -> a:/Ar./Es./Er.-A,2.7023,C
211,"a:/Ar./Es./Er.-A, b:/As.-B",| -> b:/As.-B -> a:/Ar./Es./Er.-A,2.702,C
212,"a:/Ar./Es./Er.-A, b:/As.-B",| -> b:/As.-B -> a:/Ar./Es./Er.-A,2.7009,C
213,"a:/Ar./Es./Er.-A, b:/As.-B",| -> b:/As.-B -> a:/Ar./Es./Er.-A,2.5452,C
214,"a:/Ar./Es./Er.-A, b:/As.-B",| -> a:/Ar./Es./Er.-A -> b:/As.-B,2.5415,C
215,"a:/Ar./Es./Er.-A, b:/As.-B",| -> a:/Ar./Es./Er.-A -> b:/As.-B,2.5438,C
216,"a:/Ar./Es./Er.-A, b:/As.-B",| -> a:/Ar./Es./Er.-A -> b:/As.-B,2.5474,C
217,"a:/Ar./Es./Er.-A, b:/As.-B",| -> a:/Ar./Es./Er.-A -> b:/As.-B,2.7009,C
218,"a:/Ar./Es./Er.-A, b:/As.-B",| -> b:/As.-B -> a:/Ar./Es./Er.-A,2.7019,C
219,"a:/Ar./Es./Er.-A, b:/As.-B",| -> a:/Ar./Es./Er.-A -> b:/As.-B,2.7002,C
220,"a:/Ar./Es./Er.-A, b:/As.-B",| -> b:/As.-B -> a:/Ar./Es./Er.-A,2.5473,C
221,"a:/Ar./Es./Er.-A, b:/As.-B",| -> a:/Ar./Es./Er.-A -> b:/As.-B,2.5453,C
222,"a:/Ar./Es./Er.-A, b:/As.-B",| -> a:/Ar./Es./Er.-A -> b:/As.-B,2.5472,C
223,"a:/Ar./Es./Er.-A, b:/As.-B",| -> b:/As.-B -> a:/Ar./Es./Er.-A,2.5442,C
224,"a:/Ar./Es./Er.-A, b:/As.-B",| -> b:/As.-B -> a:/Ar./Es./Er.-A,2.699,C
225,"a:/Ar./Es./Er.-A, b:/As.-B",| -> b:/As.-B -> a:/Ar./Es./Er.-A,2.5462,C
226,"a:/Ar./Es./Er.-A, b:/As.-B",| -> b:/As.-B -> a:/Ar./Es./Er.-A,2.6977,C
227,"a:/Ar./Es./Er.-A, b:/As.-B",| -> a:/Ar./Es./Er.-A -> b:/As.-B,2.5466,C
228,"a:/Ar./Es./Er.-A, b:/As.-B",| -> b:/As.-B -> a:/Ar./Es./Er.-A,2.7002,C
229,"a:/Ar./Es./Er.-A, b:/As.-B",| -> a:/Ar./Es./Er.-A -> b:/As.-B,2.7006,C
230,"a:/Ar./Es./Er.-A, b:/As.-B",| -> b:/As.-B -> a:/Ar./Es./Er.-A,2.6995,C
231,"a:/Ar./Es./Er.-A, b:/As.-B",| -> b:/As.-B -> a:/Ar./Es./Er.-A,2.6993,C
232,"a:/Ar./Es./Er.-A, b:/As.-B",| -> a:/Ar./Es./Er.-A -> b:/As.-B,2.7013,C
233,"a:/Ar./Es./Er.-A, b:/As.-B",| -> b:/As.-B -> a:/Ar./Es./Er.-A,2.544,C
234,"a:/Ar./Es./Er.-A, b:/As.-B",| -> b:/As.-B -> a:/Ar./Es./Er.-A,2.699,C
235,"a:/Ar./Es./Er.-A, b:/As.-B",| -> a:/Ar./Es./Er.-A -> b:/As.-B,2.5461,C
236,"a:/Ar./Es./Er.-A, b:/As.-B",| -> b:/As.-B -> a:/Ar./Es./Er.-A,2.5455,C
237,"a:/Ar./Es./Er.-A, b:/As.-B",| -> a:/Ar./Es./Er.-A -> b:/As.-B,2.6979,C
238,"a:/Ar./Es./Er.-A, b:/As.-B",| -> a:/Ar./Es./Er.-A -> b:/As.-B,2.7009,C
239,"a:/Ar./Es./Er.-A, b:/As.-B",| -> a:/Ar./Es./Er.-A -> b:/As.-B,2.5466,C
240,"a:/Ar./Es./Er.-A, b:/As.-B",| -> b:/As.-B -> a:/Ar./Es./Er.-A,2.546,C
241,"a:/Ar./Es./Er.-A, b:/As.-B",| -> a:/Ar./Es./Er.-A -> b:/As.-B,2.5443,C
242,"a:/Ar./Es./Er.-A, b:/As.-B",| -> a:/Ar./Es./Er.-A -> b:/As.-B,2.5464,C
243,"a:/Ar./Es./Er.-A, b:/As.-B",| -> b:/As.-B -> a:/Ar./Es./Er.-A,2.6977,C
244,"a:/Ar./Es./Er.-A, b:/As.-B",| -> b:/As.-B -> a:/Ar./Es./Er.-A,2.6999,C
245,"a:/Ar./Es./Er.-A, b:/As.-B",| -> b:/As.-B -> a:/Ar./Es./Er.-A,2.546,C
246,"a:/Ar./Es./Er.-A, b:/As.-B",| -> a:/Ar./Es./Er.-A -> b:/As.-B,2.7007,C
247,"a:/Ar./Es./Er.-A, b:/As.-B",| -> b:/As.-B -> a:/Ar./Es./Er.-A,2.546,C
248,"a:/Ar./Es./Er.-A, b:/As.-B",| -> a:/Ar./Es./Er.-A -> b:/As.-B,2.5457,C
249,"a:/Ar./Es./Er.-A, b:/As.-B",| -> a:/Ar./Es./Er.-A -> b:/As.-B,2.7029,C
250,"a:(A&-B), b:(-C&-D), a:-C",| -> a:(A&-B) -> b:(-C&-D),7.8601,C
251,"a:(A&-B), b:(-C&-D), a:-C",| -> a:(A&-B) -> b:(-C&-D),7.6808,C
252,"a:(A&-B), b:(-C&-D), a:-C",| -> a:(A&-B) -> b:(-C&-D),7.8415,C
253,"a:(A&-B), b:(-C&-D), a:-C",| -> a:(A&-B) -> b:(-C&-D),7.8307,C
254,"a:(A&-B), b:(-C&-D), a:-C",| -> a:(A&-B) -> b:(-C&-D),7.9887,C
255,"a:(A&-B), b:(-C&-D), a:-C",| -> a:(A&-B) -> b:(-C&-D),7.8187,C
256,"a:(A&-B), b:(-C&-D), a:-C",| -> a:(A&-B) -> b:(-C&-D),7.8606,C
257,"a:(A&-B), b:(-C&-D), a:-C",| -> b:(-C&-D) -> a:(A&-B),7.9864,C
258,"a:(A&-B), b:(-C&-D), a:-C",| -> a:(A&-B) -> b:(-C&-D),7.8271,C
259,"a:(A&-B), b:(-C&-D), a:-C",| -> b:(-C&-D) -> a:(A&-B),7.6888,C
260,"a:(A&-B), b:(-C&-D), a:-C",| -> a:(A&-B) -> b:(-C&-D),7.9773,C
261,"a:(A&-B), b:(-C&-D), a:-C",| -> b:(-C&-D) -> a:(A&-B),7.9839,C
262,"a:(A&-B), b:(-C&-D), a:-C",| -> b:(-C&-D) -> a:(A&-B),7.7006,C
263,"a:(A&-B), b:(-C&-D), a:-C",| -> b:(-C&-D) -> a:(A&-B),7.9969,C
264,"a:(A&-B), b:(-C&-D), a:-C",| -> a:(A&-B) -> b:(-C&-D),7.8333,C
265,"a:(A&-B), b:(-C&-D), a:-C",| -> b:(-C&-D) -> a:(A&-B),7.8324,C
266,"a:(A&-B), b:(-C&-D), a:-C",| -> b:(-C&-D) -> a:(A&-B),7.8262,C
267,"a:(A&-B), b:(-C&-D), a:-C",| -> b:(-C&-D) -> a:(A&-B),7.6869,C
268,"a:(A&-B), b:(-C&-D), a:-C",| -> a:(A&-B) -> b:(-C&-D),7.821,C
269,"a:(A&-B), b:(-C&-D), a:-C",| -> b:(-C&-D) -> a:(A&-B),7.6608,C
270,"a:(A&-B), b:(-C&-D), a:-C",| -> b:(-C&-D) -> a:(A&-B),7.664,C
271,"a:(A&-B), b:(-C&-D), a:-C",| -> a:(A&-B) -> b:(-C&-D),7.6996,C
272,"a:(A&-B), b:(-C&-D), a:-C",| -> b:(-C&-D) -> a:(A&-B),7.8183,C
273,"a:(A&-B), b:(-C&-D), a:-C",| -> b:(-C&-D) -> a:(A&-B),7.9786,C
274,"a:(A&-B), b:(-C&-D), a:-C",| -> b:(-C&-D) -> a:(A&-B),7.6824,C
275,"a:(A&-B), b:(-C&-D), a:-C",| -> a:(A&-B) -> b:(-C&-D),7.6693,C
276,"a:(A&-B), b:(-C&-D), a:-C",| -> a:(A&-B) -> b:(-C&-D),7.6923,C
277,"a:(A&-B), b:(-C&-D), a:-C",| -> b:(-C&-D) -> a:(A&-B),7.8462,C
278,"a:(A&-B), b:(-C&-D), a:-C",| -> b:(-C&-D) -> a:(A&-B),7.9898,C
279,"a:(A&-B), b:(-C&-D), a:-C",| -> b:(-C&-D) -> a:(A&-B),7.6674,C
