Index,ABox,Run,Time,Judgement
94,"a:/Er.A,a:/Ar.-A,a:/Er.B",| -> a:/Ar.-A -> a:/Er.A -> a:/Er.B -> a:/Ar.-A,6.3595,I
95,"a:/Er.A,a:/Ar.-A,a:/Er.B",| -> a:/Ar.-A -> a:/Er.A -> a:/Ar.-A -> a:/Er.B,4.9825,I
96,"a:/Er.A,a:/Ar.-A,a:/Er.B",| -> a:/Ar.-A -> a:/Er.B -> a:/Ar.-A -> a:/Er.A -> a:/Ar.-A,8.0186,I
97,"a:/Er.A,a:/Ar.-A,a:/Er.B",| -> a:/Ar.-A -> a:/Er.B -> a:/Er.A -> a:/Ar.-A,6.8667,I
98,"a:/Er.A,a:/Ar.-A,a:/Er.B",| -> a:/Ar.-A -> a:/Er.A -> a:/Ar.-A -> a:/Er.B,4.9856,I
99,"a:/Er.A,a:/Ar.-A,a:/Er.B",| -> a:/Ar.-A -> a:/Er.A -> a:/Er.B -> a:/Ar.-A,6.3599,I
100,"a:/Er.A,a:/Ar.-A,a:/Er.B",| -> a:/Ar.-A -> a:/Er.A -> a:/Ar.-A -> a:/Er.B,4.9849,I
101,"a:/Er.A,a:/Ar.-A,a:/Er.B",| -> a:/Ar.-A -> a:/Er.B -> a:/Er.A -> a:/Ar.-A,6.87,I
102,"a:/Er.A,a:/Ar.-A,a:/Er.B",| -> a:/Ar.-A -> a:/Er.A -> a:/Er.B -> a:/Ar.-A,6.5087,I
103,"a:/Er.A,a:/Ar.-A,a:/Er.B",| -> a:/Ar.-A -> a:/Er.B -> a:/Ar.-A -> a:/Er.A -> a:/Ar.-A,8.0211,I
104,"a:/Er.A,a:/Ar.-A,a:/Er.B",| -> a:/Ar.-A -> a:/Er.A -> a:/Er.B -> a:/Ar.-A,6.5132,I
105,"a:/Er.A,a:/Ar.-A,a:/Er.B",| -> a:/Ar.-A -> a:/Er.B -> a:/Ar.-A -> a:/Er.A -> a:/Ar.-A,8.0231,I
106,"a:/Er.A,a:/Ar.-A,a:/Er.B",| -> a:/Ar.-A -> a:/Er.A -> a:/Er.B -> a:/Ar.-A,6.5125,I
107,"a:/Er.A,a:/Ar.-A,a:/Er.B",| -> a:/Ar.-A -> a:/Er.B -> a:/Er.A -> a:/Ar.-A,7.0647,I
108,"a:/Er.A,a:/Ar.-A,a:/Er.B",| -> a:/Ar.-A -> a:/Er.B -> a:/Er.A -> a:/Ar.-A,6.7122,I
109,"a:/Er.A,a:/Ar.-A,a:/Er.B",| -> a:/Ar.-A -> a:/Er.A -> a:/Ar.-A -> a:/Er.B,4.992,I
110,"a:/Er.A,a:/Ar.-A,a:/Er.B",| -> a:/Ar.-A -> a:/Er.B -> a:/Er.A -> a:/Ar.-A,6.8671,I
111,"a:/Er.A,a:/Ar.-A,a:/Er.B",| -> a:/Ar.-A -> a:/Er.A -> a:/Ar.-A -> a:/Er.B,4.9807,I
112,"a:/Er.A,a:/Ar.-A,a:/Er.B",| -> a:/Ar.-A -> a:/Er.A -> a:/Er.B -> a:/Ar.-A,6.3542,I
113,"a:/Er.A,a:/Ar.-A,a:/Er.B",| -> a:/Ar.-A -> a:/Er.B -> a:/Ar.-A -> a:/Er.A -> a:/Ar.-A,8.0203,I
114,"a:/Er.A,a:/Ar.-A,a:/Er.B",| -> a:/Ar.-A -> a:/Er.B -> a:/Er.A -> a:/Ar.-A,6.8637,I
115,"a:/Er.A,a:/Ar.-A,a:/Er.B",| -> a:/Ar.-A -> a:/Er.A -> a:/Ar.-A -> a:/Er.B,4.9864,I
116,"a:/Er.A,a:/Ar.-A,a:/Er.B",| -> a:/Ar.-A -> a:/Er.B -> a:/Ar.-A -> a:/Er.A -> a:/Ar.-A,8.018,I
117,"a:/Er.A,a:/Ar.-A,a:/Er.B",| -> a:/Ar.-A -> a:/Er.A -> a:/Er.B -> a:/Ar.-A,6.5114,I
118,"a:/Er.A,a:/Ar.-A,a:/Er.B",| -> a:/Ar.-A -> a:/Er.B -> a:/Er.A -> a:/Ar.-A,6.8695,I
119,"a:/Er.A,a:/Ar.-A,a:/Er.B",| -> a:/Ar.-A -> a:/Er.B -> a:/Er.A -> a:/Ar.-A,6.8677,I
120,"a:/Er.A,a:/Ar.-A,a:/Er.B",| -> a:/Ar.-A -> a:/Er.A -> a:/Er.B -> a:/Ar.-A,6.5146,I
121,"a:/Er.A,a:/Ar.-A,a:/Er.B",| -> a:/Ar.-A -> a:/Er.B -> a:/Er.A -> a:/Ar.-A,6.8586,I
122,"a:/Er.A,a:/Ar.-A,a:/Er.B",| -> a:/Ar.-A -> a:/Er.A -> a:/Er.B -> a:/Ar.-A,6.3596,I
123,"a:/Er.A,a:/Ar.-A,a:/Er.B",| -> a:/Ar.-A -> a:/Er.A -> a:/Ar.-A -> a:/Er.B,4.9809,I
124,"a:/Er.A,a:/Ar.-A,a:/Er.B",| -> a:/Ar.-A -> a:/Er.B -> a:/Ar.-A -> a:/Er.A -> a:/Ar.-A,8.0235,I
125,"a:/Er.A,a:/Ar.-A,a:/Er.B",| -> a:/Ar.-A -> a:/Er.A -> a:/Ar.-A -> a:/Er.B,4.9885,I
126,"a:/Er.A,a:/Ar.-A,a:/Er.B",| -> a:/Ar.-A -> a:/Er.A -> a:/Er.B -> a:/Ar.-A,6.5115,I
127,"a:/Er.A,a:/Ar.-A,a:/Er.B",| -> a:/Ar.-A -> a:/Er.A -> a:/Er.B -> a:/Ar.-A,6.5148,I
128,"a:/Er.A,a:/Ar.-A,a:/Er.B",| -> a:/Ar.-A -> a:/Er.B -> a:/Ar.-A -> a:/Er.A -> a:/Ar.-A,8.0313,I
129,"a:/Er.A,a:/Ar.-A,a:/Er.B",| -> a:/Ar.-A -> a:/Er.A -> a:/Ar.-A -> a:/Er.B,4.9891,I
130,"a:/Er.A,a:/Ar.-A,a:/Er.B",| -> a:/Ar.-A -> a:/Er.A -> a:/Er.B -> a:/Ar.-A,6.5159,I
131,"a:/Er.A,a:/Ar.-A,a:/Er.B",| -> a:/Ar.-A -> a:/Er.A -> a:/Er.B -> a:/Ar.-A,6.5146,I
132,"a:/Er.A,a:/Ar.-A,a:/Er.B",| -> a:/Ar.-A -> a:/Er.B -> a:/Er.A -> a:/Ar.-A,6.7052,I
133,"a:/Er.A,a:/Ar.-A,a:/Er.B",| -> a:/Ar.-A -> a:/Er.B -> a:/Ar.-A -> a:/Er.A -> a:/Ar.-A,8.1731,I
134,"a:/Er.A,a:/Ar.-A,a:/Er.B",| -> a:/Ar.-A -> a:/Er.A -> a:/Ar.-A -> a:/Er.B,4.9846,I
135,"a:/Er.A,a:/Ar.-A,a:/Er.B",| -> a:/Ar.-A -> a:/Er.B -> a:/Ar.-A -> a:/Er.A -> a:/Ar.-A,8.1744,I
136,"a:/Er.A,a:/Ar.-A,a:/Er.B",| -> a:/Ar.-A -> a:/Er.A -> a:/Ar.-A -> a:/Er.B,4.9902,I
137,"a:/Er.A,a:/Ar.-A,a:/Er.B",| -> a:/Ar.-A -> a:/Er.A -> a:/Er.B -> a:/Ar.-A,6.3538,I
138,"a:/Er.A,a:/Ar.-A,a:/Er.B",| -> a:/Ar.-A -> a:/Er.B -> a:/Ar.-A -> a:/Er.A -> a:/Ar.-A,8.1782,I
139,"a:/Er.A,a:/Ar.-A,a:/Er.B",| -> a:/Ar.-A -> a:/Er.A -> a:/Er.B -> a:/Ar.-A,6.3572,I
140,"a:/Er.A,a:/Ar.-A,a:/Er.B",| -> a:/Ar.-A -> a:/Er.B -> a:/Er.A -> a:/Ar.-A,6.8677,I
141,"a:/Er.A,a:/Ar.-A,a:/Er.B",| -> a:/Ar.-A -> a:/Er.B -> a:/Ar.-A -> a:/Er.A -> a:/Ar.-A,8.0221,I
142,"a:/Er.A,a:/Ar.-A,a:/Er.B",| -> a:/Ar.-A -> a:/Er.B -> a:/Er.A -> a:/Ar.-A,6.7161,I
143,"a:/Er.A,a:/Ar.-A,a:/Er.B",| -> a:/Ar.-A -> a:/Er.A -> a:/Ar.-A -> a:/Er.B,4.9848,I
144,"a:/Er.A,a:/Ar.-A,a:/Er.B",| -> a:/Ar.-A -> a:/Er.B -> a:/Er.A -> a:/Ar.-A,7.0693,I
145,"a:/Er.A,a:/Ar.-A,a:/Er.B",| -> a:/Ar.-A -> a:/Er.A -> a:/Er.B -> a:/Ar.-A,6.3582,I
146,"a:/Er.A,a:/Ar.-A,a:/Er.B",| -> a:/Ar.-A -> a:/Er.B -> a:/Er.A -> a:/Ar.-A,6.8698,I
147,"a:/Er.A,a:/Ar.-A,a:/Er.B",| -> a:/Ar.-A -> a:/Er.A -> a:/Er.B -> a:/Ar.-A,6.5167,I
148,"a:/Er.A,a:/Ar.-A,a:/Er.B",| -> a:/Ar.-A -> a:/Er.B -> a:/Er.A -> a:/Ar.-A,6.8634,I
149,"a:/Er.A,a:/Ar.-A,a:/Er.B",| -> a:/Ar.-A -> a:/Er.B -> a:/Er.A -> a:/Ar.-A,6.8678,I
150,"a:/Er.A,a:/Ar.-A,a:/Er.B",| -> a:/Ar.-A -> a:/Er.B -> a:/Er.A -> a:/Ar.-A,6.7143,I
151,"a:/Er.A,a:/Ar.-A,a:/Er.B",| -> a:/Ar.-A -> a:/Er.A -> a:/Ar.-A -> a:/Er.B,4.9911,I
152,"a:/Er.A,a:/Ar.-A,a:/Er.B",| -> a:/Ar.-A -> a:/Er.B -> a:/Er.A -> a:/Ar.-A,6.87,I
153,"a:/Er.A,a:/Ar.-A,a:/Er.B",| -> a:/Ar.-A -> a:/Er.A -> a:/Ar.-A -> a:/Er.B,4.9843,I
154,"a:/Er.A,a:/Ar.-A,a:/Er.B",| -> a:/Ar.-A -> a:/Er.A -> a:/Er.B -> a:/Ar.-A,6.5097,I
155,"a:/Er.A,a:/Ar.-A,a:/Er.B",| -> a:/Ar.-A -> a:/Er.B -> a:/Er.A -> a:/Ar.-A,7.2212,I
156,"a:/Er.A,a:/Ar.-A,a:/Er.B",| -> a:/Ar.-A -> a:/Er.A -> a:/Ar.-A -> a:/Er.B,4.9852,I
157,"a:/Er.A,a:/Ar.-A,a:/Er.B",| -> a:/Ar.-A -> a:/Er.A -> a:/Er.B -> a:/Ar.-A,6.3581,I
158,"a:/Er.A,a:/Ar.-A,a:/Er.B",| -> a:/Ar.-A -> a:/Er.A -> a:/Er.B -> a:/Ar.-A,6.5104,I
159,"a:/Er.A,a:/Ar.-A,a:/Er.B",| -> a:/Ar.-A -> a:/Er.A -> a:/Ar.-A -> a:/Er.B,4.9798,I
160,"a:/Er.A,a:/Ar.-A,a:/Er.B",| -> a:/Ar.-A -> a:/Er.A -> a:/Ar.-A -> a:/Er.B,4.9814,I
161,"a:/Er.A,a:/Ar.-A,a:/Er.B",| -> a:/Ar.-A -> a:/Er.B -> a:/Er.A -> a:/Ar.-A,7.0706,I
162,"a:/Er.A,a:/Ar.-A,a:/Er.B",| -> a:/Ar.-A -> a:/Er.B -> a:/Er.A -> a:/Ar.-A,6.8674,I
163,"a:/Er.A,a:/Ar.-A,a:/Er.B",| -> a:/Ar.-A -> a:/Er.B -> a:/Ar.-A -> a:/Er.A -> a:/Ar.-A,8.021,I
164,"a:/Er.A,a:/Ar.-A,a:/Er.B",| -> a:/Ar.-A -> a:/Er.B -> a:/Ar.-A -> a:/Er.A -> a:/Ar.-A,8.0229,I
165,"a:/Er.A,a:/Ar.-A,a:/Er.B",| -> a:/Ar.-A -> a:/Er.A -> a:/Er.B -> a:/Ar.-A,6.3556,I
166,"a:/Er.A,a:/Ar.-A,a:/Er.B",| -> a:/Ar.-A -> a:/Er.B -> a:/Ar.-A -> a:/Er.A -> a:/Ar.-A,8.0281,I
167,"a:/Er.A,a:/Ar.-A,a:/Er.B",| -> a:/Ar.-A -> a:/Er.A -> a:/Er.B -> a:/Ar.-A,6.3589,I
168,"a:/Er.A,a:/Ar.-A,a:/Er.B",| -> a:/Ar.-A -> a:/Er.B -> a:/Er.A -> a:/Ar.-A,6.8644,I
169,"a:/Er.A,a:/Ar.-A,a:/Er.B",| -> a:/Ar.-A -> a:/Er.A -> a:/Ar.-A -> a:/Er.B,4.9856,I
170,"a:/Er.A,a:/Ar.-A,a:/Er.B",| -> a:/Ar.-A -> a:/Er.A -> a:/Ar.-A -> a:/Er.B,4.9834,I
171,"a:/Er.A,a:/Ar.-A,a:/Er.B",| -> a:/Ar.-A -> a:/Er.A -> a:/Ar.-A -> a:/Er.B,4.9876,I
172,"a:/Er.A,a:/Ar.-A,a:/Er.B",| -> a:/Ar.-A -> a:/Er.A -> a:/Er.B -> a:/Ar.-A,6.5144,I
