,ABox,Run,Time,Judgement
23,a:((/Er.A&/Er.B)&/Ar.(/Er.A&/Er.B)),| -> a:((/Er.A&/Er.B)&/Ar.(/Er.A&/Er.B)) -> a:/Ar.(/Er.A&/Er.B) -> a:(/Er.A&/Er.B) -> a:/Er.B -> a:/Ar.(/Er.A&/Er.B) -> x4:(/Er.A&/Er.B) -> a:/Ar.(/Er.A&/Er.B) -> x4:/Er.B -> a:/Er.A -> a:/Ar.(/Er.A&/Er.B) -> x7:(/Er.A&/Er.B) -> a:/Ar.(/Er.A&/Er.B) -> x7:/Er.A -> x7:/Er.B -> a:/Ar.(/Er.A&/Er.B) -> x4:/Er.A -> a:/Ar.(/Er.A&/Er.B),22.9873,C
24,a:((/Er.A&/Er.B)&/Ar.(/Er.A&/Er.B)),| -> a:((/Er.A&/Er.B)&/Ar.(/Er.A&/Er.B)) -> a:/Ar.(/Er.A&/Er.B) -> a:(/Er.A&/Er.B) -> a:/Ar.(/Er.A&/Er.B) -> a:/Er.B -> a:/Er.A -> a:/Ar.(/Er.A&/Er.B) -> x3:(/Er.A&/Er.B) -> a:/Ar.(/Er.A&/Er.B) -> x3:/Er.A -> a:/Ar.(/Er.A&/Er.B) -> x3:/Er.B -> x7:(/Er.A&/Er.B) -> a:/Ar.(/Er.A&/Er.B) -> x7:/Er.B -> x7:/Er.A -> a:/Ar.(/Er.A&/Er.B),22.8372,C
25,a:((/Er.A&/Er.B)&/Ar.(/Er.A&/Er.B)),| -> a:((/Er.A&/Er.B)&/Ar.(/Er.A&/Er.B)) -> a:(/Er.A&/Er.B) -> a:/Ar.(/Er.A&/Er.B) -> a:/Er.B -> a:/Er.A -> a:/Ar.(/Er.A&/Er.B) -> x7:(/Er.A&/Er.B) -> a:/Ar.(/Er.A&/Er.B) -> x7:/Er.B -> x4:(/Er.A&/Er.B) -> x4:/Er.B -> x4:/Er.A -> a:/Ar.(/Er.A&/Er.B) -> x7:/Er.A -> a:/Ar.(/Er.A&/Er.B),21.4321,C
26,a:((/Er.A&/Er.B)&/Ar.(/Er.A&/Er.B)),| -> a:((/Er.A&/Er.B)&/Ar.(/Er.A&/Er.B)) -> a:/Ar.(/Er.A&/Er.B) -> a:(/Er.A&/Er.B) -> a:/Er.B -> a:/Ar.(/Er.A&/Er.B) -> x7:(/Er.A&/Er.B) -> x7:/Er.B -> a:/Er.A -> x7:/Er.A -> a:/Ar.(/Er.A&/Er.B) -> x2:(/Er.A&/Er.B) -> a:/Ar.(/Er.A&/Er.B) -> x2:/Er.B -> a:/Ar.(/Er.A&/Er.B) -> x2:/Er.A -> a:/Ar.(/Er.A&/Er.B),22.2661,C
27,a:((/Er.A&/Er.B)&/Ar.(/Er.A&/Er.B)),| -> a:((/Er.A&/Er.B)&/Ar.(/Er.A&/Er.B)) -> a:(/Er.A&/Er.B) -> a:/Er.A -> a:/Er.B -> a:/Ar.(/Er.A&/Er.B) -> x7:(/Er.A&/Er.B) -> a:/Ar.(/Er.A&/Er.B) -> x7:/Er.A -> a:/Ar.(/Er.A&/Er.B) -> x7:/Er.B -> a:/Ar.(/Er.A&/Er.B) -> x1:(/Er.A&/Er.B) -> x1:/Er.B -> x1:/Er.A -> a:/Ar.(/Er.A&/Er.B),21.4034,C
28,a:((/Er.A&/Er.B)&/Ar.(/Er.A&/Er.B)),| -> a:((/Er.A&/Er.B)&/Ar.(/Er.A&/Er.B)) -> a:(/Er.A&/Er.B) -> a:/Ar.(/Er.A&/Er.B) -> a:/Er.B -> a:/Er.A -> a:/Ar.(/Er.A&/Er.B) -> x2:(/Er.A&/Er.B) -> x2:/Er.A -> x2:/Er.B -> a:/Ar.(/Er.A&/Er.B) -> x1:(/Er.A&/Er.B) -> x1:/Er.A -> x1:/Er.B -> a:/Ar.(/Er.A&/Er.B),20.9352,C
29,a:((/Er.A&/Er.B)&/Ar.(/Er.A&/Er.B)),| -> a:((/Er.A&/Er.B)&/Ar.(/Er.A&/Er.B)) -> a:/Ar.(/Er.A&/Er.B) -> a:(/Er.A&/Er.B) -> a:/Er.A -> a:/Er.B -> a:/Ar.(/Er.A&/Er.B) -> x2:(/Er.A&/Er.B) -> x2:/Er.B -> x2:/Er.A -> a:/Ar.(/Er.A&/Er.B) -> x6:(/Er.A&/Er.B) -> x6:/Er.B -> x6:/Er.A -> a:/Ar.(/Er.A&/Er.B),20.9272,C
30,a:((/Er.A&/Er.B)&/Ar.(/Er.A&/Er.B)),| -> a:((/Er.A&/Er.B)&/Ar.(/Er.A&/Er.B)) -> a:(/Er.A&/Er.B) -> a:/Er.B -> a:/Er.A -> a:/Ar.(/Er.A&/Er.B) -> x6:(/Er.A&/Er.B) -> a:/Ar.(/Er.A&/Er.B) -> x6:/Er.A -> a:/Ar.(/Er.A&/Er.B) -> x6:/Er.B -> x5:(/Er.A&/Er.B) -> x5:/Er.B -> a:/Ar.(/Er.A&/Er.B) -> x5:/Er.A -> a:/Ar.(/Er.A&/Er.B),21.6369,C
31,a:((/Er.A&/Er.B)&/Ar.(/Er.A&/Er.B)),| -> a:((/Er.A&/Er.B)&/Ar.(/Er.A&/Er.B)) -> a:(/Er.A&/Er.B) -> a:/Ar.(/Er.A&/Er.B) -> a:/Er.B -> a:/Ar.(/Er.A&/Er.B) -> a:/Er.A -> x6:(/Er.A&/Er.B) -> a:/Ar.(/Er.A&/Er.B) -> x6:/Er.B -> x6:/Er.A -> a:/Ar.(/Er.A&/Er.B) -> x2:(/Er.A&/Er.B) -> a:/Ar.(/Er.A&/Er.B) -> x2:/Er.A -> a:/Ar.(/Er.A&/Er.B) -> x2:/Er.B -> a:/Ar.(/Er.A&/Er.B),22.688,C
32,a:((/Er.A&/Er.B)&/Ar.(/Er.A&/Er.B)),| -> a:((/Er.A&/Er.B)&/Ar.(/Er.A&/Er.B)) -> a:/Ar.(/Er.A&/Er.B) -> a:(/Er.A&/Er.B) -> a:/Er.A -> a:/Ar.(/Er.A&/Er.B) -> x7:(/Er.A&/Er.B) -> a:/Ar.(/Er.A&/Er.B) -> x7:/Er.A -> a:/Ar.(/Er.A&/Er.B) -> a:/Er.B -> x7:/Er.B -> a:/Ar.(/Er.A&/Er.B) -> x4:(/Er.A&/Er.B) -> x4:/Er.A -> a:/Ar.(/Er.A&/Er.B) -> x4:/Er.B -> a:/Ar.(/Er.A&/Er.B),22.7187,C
33,a:((/Er.A&/Er.B)&/Ar.(/Er.A&/Er.B)),| -> a:((/Er.A&/Er.B)&/Ar.(/Er.A&/Er.B)) -> a:/Ar.(/Er.A&/Er.B) -> a:(/Er.A&/Er.B) -> a:/Er.A -> a:/Ar.(/Er.A&/Er.B) -> x5:(/Er.A&/Er.B) -> x5:/Er.A -> a:/Ar.(/Er.A&/Er.B) -> a:/Er.B -> a:/Ar.(/Er.A&/Er.B) -> x7:(/Er.A&/Er.B) -> a:/Ar.(/Er.A&/Er.B) -> x7:/Er.B -> x7:/Er.A -> x5:/Er.B -> a:/Ar.(/Er.A&/Er.B),22.1072,C
34,a:((/Er.A&/Er.B)&/Ar.(/Er.A&/Er.B)),| -> a:((/Er.A&/Er.B)&/Ar.(/Er.A&/Er.B)) -> a:/Ar.(/Er.A&/Er.B) -> a:(/Er.A&/Er.B) -> a:/Er.A -> a:/Ar.(/Er.A&/Er.B) -> x1:(/Er.A&/Er.B) -> x1:/Er.A -> a:/Ar.(/Er.A&/Er.B) -> x1:/Er.B -> a:/Er.B -> a:/Ar.(/Er.A&/Er.B) -> x3:(/Er.A&/Er.B) -> a:/Ar.(/Er.A&/Er.B) -> x3:/Er.A -> a:/Ar.(/Er.A&/Er.B) -> x3:/Er.B -> a:/Ar.(/Er.A&/Er.B),22.9576,C
35,a:((/Er.A&/Er.B)&/Ar.(/Er.A&/Er.B)),| -> a:((/Er.A&/Er.B)&/Ar.(/Er.A&/Er.B)) -> a:(/Er.A&/Er.B) -> a:/Ar.(/Er.A&/Er.B) -> a:/Er.B -> a:/Ar.(/Er.A&/Er.B) -> x1:(/Er.A&/Er.B) -> x1:/Er.A -> x1:/Er.B -> a:/Er.A -> a:/Ar.(/Er.A&/Er.B) -> x7:(/Er.A&/Er.B) -> a:/Ar.(/Er.A&/Er.B) -> x7:/Er.A -> a:/Ar.(/Er.A&/Er.B) -> x7:/Er.B -> a:/Ar.(/Er.A&/Er.B),22.083,C
36,a:((/Er.A&/Er.B)&/Ar.(/Er.A&/Er.B)),| -> a:((/Er.A&/Er.B)&/Ar.(/Er.A&/Er.B)) -> a:/Ar.(/Er.A&/Er.B) -> a:(/Er.A&/Er.B) -> a:/Ar.(/Er.A&/Er.B) -> a:/Er.A -> a:/Er.B -> a:/Ar.(/Er.A&/Er.B) -> x1:(/Er.A&/Er.B) -> x1:/Er.B -> x6:(/Er.A&/Er.B) -> a:/Ar.(/Er.A&/Er.B) -> x6:/Er.B -> a:/Ar.(/Er.A&/Er.B) -> x6:/Er.A -> x1:/Er.A -> a:/Ar.(/Er.A&/Er.B),22.2738,C
37,a:((/Er.A&/Er.B)&/Ar.(/Er.A&/Er.B)),| -> a:((/Er.A&/Er.B)&/Ar.(/Er.A&/Er.B)) -> a:(/Er.A&/Er.B) -> a:/Ar.(/Er.A&/Er.B) -> a:/Er.B -> a:/Er.A -> a:/Ar.(/Er.A&/Er.B) -> x2:(/Er.A&/Er.B) -> x2:/Er.A -> a:/Ar.(/Er.A&/Er.B) -> x2:/Er.B -> x4:(/Er.A&/Er.B) -> x4:/Er.B -> x4:/Er.A -> a:/Ar.(/Er.A&/Er.B),20.8095,C
38,a:((/Er.A&/Er.B)&/Ar.(/Er.A&/Er.B)),| -> a:((/Er.A&/Er.B)&/Ar.(/Er.A&/Er.B)) -> a:/Ar.(/Er.A&/Er.B) -> a:(/Er.A&/Er.B) -> a:/Er.B -> a:/Ar.(/Er.A&/Er.B) -> x1:(/Er.A&/Er.B) -> a:/Ar.(/Er.A&/Er.B) -> x1:/Er.A -> a:/Ar.(/Er.A&/Er.B) -> a:/Er.A -> x1:/Er.B -> a:/Ar.(/Er.A&/Er.B) -> x3:(/Er.A&/Er.B) -> a:/Ar.(/Er.A&/Er.B) -> x3:/Er.A -> a:/Ar.(/Er.A&/Er.B) -> x3:/Er.B -> a:/Ar.(/Er.A&/Er.B),23.4781,C
39,a:((/Er.A&/Er.B)&/Ar.(/Er.A&/Er.B)),| -> a:((/Er.A&/Er.B)&/Ar.(/Er.A&/Er.B)) -> a:(/Er.A&/Er.B) -> a:/Er.B -> a:/Ar.(/Er.A&/Er.B) -> a:/Er.A -> x4:(/Er.A&/Er.B) -> a:/Ar.(/Er.A&/Er.B) -> x4:/Er.B -> x4:/Er.A -> x7:(/Er.A&/Er.B) -> x7:/Er.A -> x7:/Er.B -> a:/Ar.(/Er.A&/Er.B),20.3415,C
40,a:((/Er.A&/Er.B)&/Ar.((/Er.A&/Er.B)&/Ar.(/Er.A&/Er.B))),| -> a:((/Er.A&/Er.B)&/Ar.((/Er.A&/Er.B)&/Ar.(/Er.A&/Er.B))) -> a:(/Er.A&/Er.B) -> a:/Ar.((/Er.A&/Er.B)&/Ar.(/Er.A&/Er.B)) -> a:/Er.A -> a:/Ar.((/Er.A&/Er.B)&/Ar.(/Er.A&/Er.B)) -> x14:((/Er.A&/Er.B)&/Ar.(/Er.A&/Er.B)) -> a:/Ar.((/Er.A&/Er.B)&/Ar.(/Er.A&/Er.B)) -> x14:(/Er.A&/Er.B) -> a:/Ar.((/Er.A&/Er.B)&/Ar.(/Er.A&/Er.B)) -> x14:/Er.B -> a:/Er.B -> x14:/Er.A -> a:/Ar.((/Er.A&/Er.B)&/Ar.(/Er.A&/Er.B)) -> x5:(/Er.A&/Er.B) -> x14:/Ar.(/Er.A&/Er.B) -> x5:/Er.A -> a:/Ar.((/Er.A&/Er.B)&/Ar.(/Er.A&/Er.B)) -> x5:/Er.B -> x3:(/Er.A&/Er.B) -> x14:/Ar.(/Er.A&/Er.B) -> x3:/Er.A -> x2:((/Er.A&/Er.B)&/Ar.(/Er.A&/Er.B)) -> x14:/Ar.(/Er.A&/Er.B) -> x2:(/Er.A&/Er.B) -> x14:/Ar.(/Er.A&/Er.B) -> x2:/Er.B -> x14:/Ar.(/Er.A&/Er.B) -> x1:(/Er.A&/Er.B) -> x2:/Ar.(/Er.A&/Er.B) -> x1:/Er.A -> x1:/Er.B -> x3:/Er.B -> x2:/Er.A -> a:/Ar.((/Er.A&/Er.B)&/Ar.(/Er.A&/Er.B)) -> x10:(/Er.A&/Er.B) -> a:/Ar.((/Er.A&/Er.B)&/Ar.(/Er.A&/Er.B)) -> x10:/Er.A -> x10:/Er.B -> a:/Ar.((/Er.A&/Er.B)&/Ar.(/Er.A&/Er.B)),71.8198,C
41,a:((/Er.A&/Er.B)&/Ar.((/Er.A&/Er.B)&/Ar.(/Er.A&/Er.B))),| -> a:((/Er.A&/Er.B)&/Ar.((/Er.A&/Er.B)&/Ar.(/Er.A&/Er.B))) -> a:(/Er.A&/Er.B) -> a:/Er.B -> a:/Er.A -> a:/Ar.((/Er.A&/Er.B)&/Ar.(/Er.A&/Er.B)) -> x2:((/Er.A&/Er.B)&/Ar.(/Er.A&/Er.B)) -> x2:(/Er.A&/Er.B) -> a:/Ar.((/Er.A&/Er.B)&/Ar.(/Er.A&/Er.B)) -> x2:/Er.B -> x2:/Ar.(/Er.A&/Er.B) -> x2:/Er.A -> x12:((/Er.A&/Er.B)&/Ar.(/Er.A&/Er.B)) -> x2:/Ar.(/Er.A&/Er.B) -> x12:(/Er.A&/Er.B) -> x2:/Ar.(/Er.A&/Er.B) -> x12:/Er.A -> x9:(/Er.A&/Er.B) -> x12:/Ar.(/Er.A&/Er.B) -> x9:/Er.A -> x13:(/Er.A&/Er.B) -> x13:/Er.A -> x9:/Er.B -> x12:/Er.B -> x13:/Er.B -> x12:/Ar.(/Er.A&/Er.B) -> x7:(/Er.A&/Er.B) -> x12:/Ar.(/Er.A&/Er.B) -> x7:/Er.B -> x12:/Ar.(/Er.A&/Er.B) -> x7:/Er.A -> x5:(/Er.A&/Er.B) -> a:/Ar.((/Er.A&/Er.B)&/Ar.(/Er.A&/Er.B)) -> x5:/Er.A -> a:/Ar.((/Er.A&/Er.B)&/Ar.(/Er.A&/Er.B)) -> x5:/Er.B -> x12:/Ar.(/Er.A&/Er.B),69.3678,C
42,a:((/Er.A&/Er.B)&/Ar.((/Er.A&/Er.B)&/Ar.(/Er.A&/Er.B))),| -> a:((/Er.A&/Er.B)&/Ar.((/Er.A&/Er.B)&/Ar.(/Er.A&/Er.B))) -> a:(/Er.A&/Er.B) -> a:/Ar.((/Er.A&/Er.B)&/Ar.(/Er.A&/Er.B)) -> a:/Er.B -> a:/Er.A -> a:/Ar.((/Er.A&/Er.B)&/Ar.(/Er.A&/Er.B)) -> x1:((/Er.A&/Er.B)&/Ar.(/Er.A&/Er.B)) -> x1:(/Er.A&/Er.B) -> a:/Ar.((/Er.A&/Er.B)&/Ar.(/Er.A&/Er.B)) -> x1:/Er.A -> x1:/Ar.(/Er.A&/Er.B) -> x1:/Er.B -> x1:/Ar.(/Er.A&/Er.B) -> x12:(/Er.A&/Er.B) -> x12:/Er.A -> x1:/Ar.(/Er.A&/Er.B) -> x12:/Er.B -> x3:(/Er.A&/Er.B) -> x3:/Er.B -> x7:((/Er.A&/Er.B)&/Ar.(/Er.A&/Er.B)) -> x1:/Ar.(/Er.A&/Er.B) -> x7:(/Er.A&/Er.B) -> x7:/Er.B -> x3:/Er.A -> x1:/Ar.(/Er.A&/Er.B) -> x5:(/Er.A&/Er.B) -> x7:/Ar.(/Er.A&/Er.B) -> x5:/Er.A -> x7:/Er.A -> a:/Ar.((/Er.A&/Er.B)&/Ar.(/Er.A&/Er.B)) -> x14:(/Er.A&/Er.B) -> x14:/Er.A -> x7:/Ar.(/Er.A&/Er.B) -> x14:/Er.B -> x7:/Ar.(/Er.A&/Er.B) -> x5:/Er.B -> x1:/Ar.(/Er.A&/Er.B),69.597,C
43,a:((/Er.A&/Er.B)&/Ar.((/Er.A&/Er.B)&/Ar.(/Er.A&/Er.B))),| -> a:((/Er.A&/Er.B)&/Ar.((/Er.A&/Er.B)&/Ar.(/Er.A&/Er.B))) -> a:/Ar.((/Er.A&/Er.B)&/Ar.(/Er.A&/Er.B)) -> a:(/Er.A&/Er.B) -> a:/Er.B -> a:/Ar.((/Er.A&/Er.B)&/Ar.(/Er.A&/Er.B)) -> x4:((/Er.A&/Er.B)&/Ar.(/Er.A&/Er.B)) -> x4:(/Er.A&/Er.B) -> x4:/Er.B -> x4:/Er.A -> a:/Ar.((/Er.A&/Er.B)&/Ar.(/Er.A&/Er.B)) -> x1:(/Er.A&/Er.B) -> x1:/Er.B -> x4:/Ar.(/Er.A&/Er.B) -> x13:(/Er.A&/Er.B) -> a:/Ar.((/Er.A&/Er.B)&/Ar.(/Er.A&/Er.B)) -> x13:/Er.B -> a:/Ar.((/Er.A&/Er.B)&/Ar.(/Er.A&/Er.B)) -> a:/Er.A -> x1:/Er.A -> x13:/Er.A -> x4:/Ar.(/Er.A&/Er.B) -> x5:((/Er.A&/Er.B)&/Ar.(/Er.A&/Er.B)) -> x5:(/Er.A&/Er.B) -> a:/Ar.((/Er.A&/Er.B)&/Ar.(/Er.A&/Er.B)) -> x5:/Er.B -> x5:/Er.A -> x4:/Ar.(/Er.A&/Er.B) -> x12:(/Er.A&/Er.B) -> x12:/Er.A -> x12:/Er.B -> x14:(/Er.A&/Er.B) -> x14:/Er.B -> x14:/Er.A -> x4:/Ar.(/Er.A&/Er.B),65.5398,C
44,a:((/Er.A&/Er.B)&/Ar.((/Er.A&/Er.B)&/Ar.(/Er.A&/Er.B))),| -> a:((/Er.A&/Er.B)&/Ar.((/Er.A&/Er.B)&/Ar.(/Er.A&/Er.B))) -> a:(/Er.A&/Er.B) -> a:/Er.B -> a:/Er.A -> a:/Ar.((/Er.A&/Er.B)&/Ar.(/Er.A&/Er.B)) -> x3:((/Er.A&/Er.B)&/Ar.(/Er.A&/Er.B)) -> a:/Ar.((/Er.A&/Er.B)&/Ar.(/Er.A&/Er.B)) -> x13:((/Er.A&/Er.B)&/Ar.(/Er.A&/Er.B)) -> x13:(/Er.A&/Er.B) -> a:/Ar.((/Er.A&/Er.B)&/Ar.(/Er.A&/Er.B)) -> x13:/Er.B -> a:/Ar.((/Er.A&/Er.B)&/Ar.(/Er.A&/Er.B)) -> x13:/Er.A -> x1:(/Er.A&/Er.B) -> x1:/Er.B -> x1:/Er.A -> x3:(/Er.A&/Er.B) -> x13:/Ar.(/Er.A&/Er.B) -> x3:/Er.B -> x3:/Er.A -> x13:/Ar.(/Er.A&/Er.B) -> x14:(/Er.A&/Er.B) -> x14:/Er.B -> x14:/Er.A -> x3:/Ar.(/Er.A&/Er.B) -> x11:(/Er.A&/Er.B) -> x11:/Er.B -> x11:/Er.A -> x5:(/Er.A&/Er.B) -> a:/Ar.((/Er.A&/Er.B)&/Ar.(/Er.A&/Er.B)) -> x5:/Er.B -> x5:/Er.A -> x3:/Ar.(/Er.A&/Er.B),66.0651,C
45,a:((/Er.A&/Er.B)&/Ar.((/Er.A&/Er.B)&/Ar.(/Er.A&/Er.B))),| -> a:((/Er.A&/Er.B)&/Ar.((/Er.A&/Er.B)&/Ar.(/Er.A&/Er.B))) -> a:(/Er.A&/Er.B) -> a:/Ar.((/Er.A&/Er.B)&/Ar.(/Er.A&/Er.B)) -> a:/Er.B -> a:/Ar.((/Er.A&/Er.B)&/Ar.(/Er.A&/Er.B)) -> x9:((/Er.A&/Er.B)&/Ar.(/Er.A&/Er.B)) -> x9:(/Er.A&/Er.B) -> a:/Ar.((/Er.A&/Er.B)&/Ar.(/Er.A&/Er.B)) -> x9:/Er.B -> a:/Er.A -> x9:/Er.A -> x9:/Ar.(/Er.A&/Er.B) -> x11:(/Er.A&/Er.B) -> x9:/Ar.(/Er.A&/Er.B) -> x11:/Er.B -> x6:((/Er.A&/Er.B)&/Ar.(/Er.A&/Er.B)) -> x9:/Ar.(/Er.A&/Er.B) -> x6:(/Er.A&/Er.B) -> x6:/Er.A -> x6:/Er.B -> x11:/Er.A -> x6:/Ar.(/Er.A&/Er.B) -> x7:(/Er.A&/Er.B) -> x7:/Er.A -> x8:(/Er.A&/Er.B) -> x6:/Ar.(/Er.A&/Er.B) -> x8:/Er.B -> x7:/Er.B -> x9:/Ar.(/Er.A&/Er.B) -> x8:/Er.A -> x10:(/Er.A&/Er.B) -> x9:/Ar.(/Er.A&/Er.B) -> x10:/Er.A -> a:/Ar.((/Er.A&/Er.B)&/Ar.(/Er.A&/Er.B)) -> x10:/Er.B -> x9:/Ar.(/Er.A&/Er.B),68.574,C
46,a:((/Er.A&/Er.B)&/Ar.((/Er.A&/Er.B)&/Ar.(/Er.A&/Er.B))),| -> a:((/Er.A&/Er.B)&/Ar.((/Er.A&/Er.B)&/Ar.(/Er.A&/Er.B))) -> a:(/Er.A&/Er.B) -> a:/Ar.((/Er.A&/Er.B)&/Ar.(/Er.A&/Er.B)) -> a:/Er.B -> a:/Ar.((/Er.A&/Er.B)&/Ar.(/Er.A&/Er.B)) -> x8:((/Er.A&/Er.B)&/Ar.(/Er.A&/Er.B)) -> x8:(/Er.A&/Er.B) -> a:/Ar.((/Er.A&/Er.B)&/Ar.(/Er.A&/Er.B)) -> x8:/Er.A -> a:/Er.A -> x8:/Er.B -> a:/Ar.((/Er.A&/Er.B)&/Ar.(/Er.A&/Er.B)) -> x1:(/Er.A&/Er.B) -> x1:/Er.A -> a:/Ar.((/Er.A&/Er.B)&/Ar.(/Er.A&/Er.B)) -> x11:((/Er.A&/Er.B)&/Ar.(/Er.A&/Er.B)) -> x8:/Ar.(/Er.A&/Er.B) -> x11:(/Er.A&/Er.B) -> x11:/Er.A -> x1:/Er.B -> x11:/Er.B -> x4:(/Er.A&/Er.B) -> x8:/Ar.(/Er.A&/Er.B) -> x4:/Er.A -> x14:(/Er.A&/Er.B) -> x11:/Ar.(/Er.A&/Er.B) -> x14:/Er.A -> x11:/Ar.(/Er.A&/Er.B) -> x14:/Er.B -> a:/Ar.((/Er.A&/Er.B)&/Ar.(/Er.A&/Er.B)) -> x4:/Er.B -> x15:(/Er.A&/Er.B) -> a:/Ar.((/Er.A&/Er.B)&/Ar.(/Er.A&/Er.B)) -> x15:/Er.B -> x15:/Er.A -> a:/Ar.((/Er.A&/Er.B)&/Ar.(/Er.A&/Er.B)),68.9064,C
